,Close,Signal_ML,Daily_Return,Strategy_Return,Cumulative_Market_Return,Cumulative_Strategy_Return,Cumulative_Max,Drawdown,Cum_Max,Sharpe_Ratio,Max_Drawdown
37,68161.0546875,1,0.02602442034118191,0.02602442034118191,1.130205701332976,1.130205701332976,1.1441448292005705,0.012183009975523722,1.1441448292005705,,
38,66642.4140625,1,-0.022280180844656217,-0.022280180844656217,1.1050245139156158,1.1050245139156158,1.1441448292005705,0.034191751154693,1.1441448292005705,,
39,67014.6953125,1,0.00558625096700216,0.00558625096700216,1.1111974581750381,1.1111974581750381,1.1441448292005705,0.028796503890642176,1.1441448292005705,,
40,67929.296875,1,0.01364777618155344,0.01364777618155344,1.1263628323777222,1.1263628323777222,1.1441448292005705,0.015541735948999423,1.1441448292005705,,
41,69907.7578125,1,0.029125296867722028,0.029125296867722028,1.1591684842514915,1.1591684842514915,1.1591684842514915,0.0,1.1591684842514915,,
42,72720.4921875,1,0.04023493905417541,0.04023493905417541,1.2058075575688711,1.2058075575688711,1.2058075575688711,0.0,1.2058075575688711,,
43,72339.5390625,1,-0.005238593875544262,-0.005238593875544262,1.1994908214827058,1.1994908214827058,1.2058075575688711,0.005238593875544319,1.2058075575688711,,
44,70215.1875,1,-0.029366396164960396,-0.029366396164960396,1.1642660988228108,1.1642660988228108,1.2058075575688711,0.03445115141740817,1.2058075575688711,,
45,69482.46875,1,-0.010435331387529279,-0.010435331387529279,1.1521165962583289,1.1521165962583289,1.2058075575688711,0.04452697362321489,1.2058075575688711,,
46,69289.2734375,1,-0.0027804900426771084,-0.0027804900426771084,1.1489131475344296,1.1489131475344296,1.2058075575688711,0.04718365685910201,1.2058075575688711,,
47,68741.1171875,1,-0.00791112711687536,-0.00791112711687536,1.1398239495780353,1.1398239495780353,1.2058075575688711,0.05472150806872603,1.2058075575688711,,
48,67811.5078125,1,-0.013523338185854272,-0.013523338185854272,1.1244097248355556,1.1244097248355556,1.2058075575688711,0.06750482879492688,1.2058075575688711,,
49,69359.5625,1,0.02282879023690776,0.02282879023690776,1.1500786385841657,1.1500786385841657,1.2058075575688711,0.04621709213455682,1.2058075575688711,,
50,75639.078125,1,0.09053568676993895,0.09053568676993895,1.2542017979678195,1.2542017979678195,1.2542017979678195,0.0,1.2542017979678195,,
51,75904.859375,1,0.003513808689745934,0.003513808689745934,1.2586088231442139,1.2586088231442139,1.2586088231442139,0.0,1.2586088231442139,,
52,76545.4765625,1,0.008439738809541852,0.008439738809541852,1.2692311528749358,1.2692311528749358,1.2692311528749358,0.0,1.2692311528749358,,
53,76778.8671875,1,0.0030490452928257916,0.0030490452928257916,1.273101096147117,1.273101096147117,1.273101096147117,0.0,1.273101096147117,,
54,80474.1875,1,0.048129393514959595,0.048129393514959595,1.334374679787908,1.334374679787908,1.334374679787908,0.0,1.334374679787908,,
55,88701.484375,1,0.10223522760015435,0.10223522760015435,1.4707947788799078,1.4707947788799078,1.4707947788799078,0.0,1.4707947788799078,,
56,87955.8125,1,-0.008406532091926988,-0.008406532091926988,1.4584304953706153,1.4584304953706153,1.4707947788799078,0.008406532091926938,1.4707947788799078,,
57,90584.1640625,1,0.029882636380625716,0.029882636380625716,1.5020122435501913,1.5020122435501913,1.5020122435501913,0.0,1.5020122435501913,,
58,87250.4296875,1,-0.03680261786927608,-0.03680261786927608,1.4467342609158396,1.4467342609158396,1.5020122435501913,0.03680261786927606,1.5020122435501913,,
59,91066.0078125,1,0.04373133907381366,0.04373133907381366,1.5100018874296532,1.5100018874296532,1.5100018874296532,0.0,1.5100018874296532,,
60,90558.4765625,1,-0.005573223886622736,-0.005573223886622736,1.501586308841785,1.501586308841785,1.5100018874296532,0.005573223886622726,1.5100018874296532,,
61,89845.8515625,1,-0.007869224693816235,-0.007869224693816235,1.4897699887803508,1.4897699887803508,1.5100018874296532,0.013398591629406134,1.5100018874296532,,
62,90542.640625,1,0.007755383808848215,0.007755383808848215,1.501323726830246,1.501323726830246,1.5100018874296532,0.005747119041141982,1.5100018874296532,,
63,92343.7890625,1,0.019892819836786257,0.019892819836786257,1.5311892892447725,1.5311892892447725,1.5311892892447725,0.0,1.5311892892447725,,
